ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,"[31.1, 60.3]",,,,,,,,,,,,2.518696,,,,,,,,,,,,,,,,6a111059-dcc3-46e7-abf6-0dda77b72e35,924,,"[29.8, 59.0]",3754058,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wes Morgan,3813.0,Right Center Back,39,Leicester City,22,"['1737f763-fbf6-4319-9aef-4b79b2e2829a', '26997f76-b36e-4b43-81e1-290d4fc0df9c']",21,,,,,,,,,,,,,,,,,Leicester City,22,00:21:21.734,Carry,
,,"[37.7, 40.6]",,,,,,,,,,,,1.214768,,,,,,,,,,,,,,,,f0318c2f-8423-4b79-b550-2d1eae872a1e,927,,"[42.6, 50.6]",3754058,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danny Drinkwater,3662.0,Right Center Midfield,39,Leicester City,22,"['88ce3c4f-91c2-4e90-bc7d-367bf0327585', 'bd029441-fd47-4af6-bd0b-3a414eb1d4b6', 'e42acb16-c29a-4371-a582-a8aae596ec46']",25,,,,,,,,,,,,,,,,,Leicester City,22,00:21:25.643,Carry,True
,,"[36.4, 18.5]",,,,,,,,,,,,2.858874,,,,,,,,,,,,,,,,75d35d52-20ee-4dec-ad5f-022eabedcf25,931,,"[33.4, 19.6]",3754058,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Huth,40123.0,Left Center Back,39,Leicester City,22,"['01d99f17-ac37-4a0c-b773-c3f3e55aec68', 'ac077ebf-5779-4594-89f4-1b13d8492c1a']",28,,,,,,,,,,,,,,,,,Leicester City,22,00:21:28.949,Carry,
,,"[40.3, 32.9]",,,,,,,,,,,,0.132592,,,,,,,,,,,,,,,,4c4cfca5-0ed0-4594-8666-2b6eb9e053eb,935,,"[41.3, 32.9]",3754058,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danny Drinkwater,3662.0,Right Center Midfield,39,Leicester City,22,"['05e102d7-b64e-4bf7-a3af-30eb0e83fc21', '44ecfb44-7d2d-4e38-9ddc-f0b77dd8224c', 'b958713c-d946-4905-b616-004bd492e01b']",33,,,,,,,,,,,,,,,,,Leicester City,22,00:21:33.010,Carry,True
,,"[37.1, 20.9]",,,,,,,,,,,,1.775758,,,,,,,,,,,,,,,,ab67e433-3766-473d-bfa5-d5df666d558f,938,,"[36.4, 17.0]",3754058,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Huth,40123.0,Left Center Back,39,Leicester City,22,"['7aadbb21-079d-485f-b3e3-f293d77406a3', '9284febb-5bba-4af2-b4a7-fa20ef50d138']",34,,,,,,,,,,,,,,,,,Leicester City,22,00:21:34.275,Carry,
,,"[9.5, 32.7]",,,,,,,,,,,,4.242291,,,,,,,,,,,,,,,,4595dea9-cd6c-40d7-8923-ba5f5d17e02d,945,,"[6.7, 29.0]",3754058,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Artur Boruc,20074.0,Goalkeeper,40,AFC Bournemouth,28,"['0be7c692-9663-415d-a6c2-b216c6a6e17e', '15b1058d-a5d8-4019-9b87-8ccd0dc1a46b']",42,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:21:42.121,Carry,
,,"[19.7, 71.8]",,,,,,,,,,,,1.558037,,,,,,,,,,,,,,,,b2524393-2b6a-41ab-8360-bb0bcddb93ec,948,,"[19.7, 64.6]",3754058,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Francis,3608.0,Right Center Back,40,AFC Bournemouth,28,"['30843474-0dfc-48dd-8074-3042447b720c', 'bca9935f-5974-4107-b21d-3cbd8ff48b61']",48,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:21:48.561,Carry,
,,"[8.6, 46.4]",,,,,,,,,,,,1.646017,,,,,,,,,,,,,,,,84d8a445-fdb2-4128-a145-30e12681df1d,951,,"[7.1, 48.7]",3754058,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Artur Boruc,20074.0,Goalkeeper,40,AFC Bournemouth,28,"['1e06145e-06b9-4bba-b170-acc2b9839485', 'ef56c0cb-f201-4e3d-95f7-a0165dd4d174']",51,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:21:51.756,Carry,
,,"[22.9, 14.5]",,,,,,,,,,,,2.582399,,,,,,,,,,,,,,,,8c7e71d1-0a1f-4d22-8951-13ca0cc942fa,954,,"[15.7, 23.7]",3754058,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steve Cook,3341.0,Left Center Back,40,AFC Bournemouth,28,"['0199051c-0e9f-4c15-b618-79bed4749a2f', '524385a1-57a4-44f2-b860-205a1f6f4727', 'd52f4262-d8d5-401a-9307-30b4e5dbd39b']",56,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:21:56.000,Carry,True
,,"[87.8, 26.2]",,,,,,,,,,,,2.510359,,,,,,,,,,,,,,,,742a274e-e7b8-4e21-8381-612fcc570d2b,963,,"[83.5, 36.9]",3754058,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Leonardo Ulloa,3671.0,Right Center Forward,41,Leicester City,22,"['a381e614-df1f-4f41-b3a8-7b36184885cf', 'd2b02af6-c840-4864-b307-5216ca715ac2']",2,,,,,,,,,,,,,,,,,Leicester City,22,00:22:02.551,Carry,
,,"[94.0, 15.5]",,,,,,,,,,,,0.477981,,,,,,,,,,,,,,,,d73cb221-6e45-464e-a3d6-4a483b508fc5,966,,"[91.0, 14.3]",3754058,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,41,Leicester City,22,"['3c923563-90a1-451f-aa46-d0bfef183cf4', '5cde56ae-0f68-495c-969b-d45c6b3896a3']",5,,,,,,,,,,,,,,,,,Leicester City,22,00:22:05.809,Carry,
,,"[40.0, 60.9]",,,,,,,,,,,,3.003638,,,,,,,,,,,,,,,,e4b284b9-9617-4c7c-a861-8960ad55f085,971,,"[26.1, 68.2]",3754058,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adam Smith,6409.0,Right Back,42,AFC Bournemouth,28,"['2cc02311-71f5-4645-9184-df48fe3710e9', '33cf07c8-9144-4db2-abbd-074f6d598330', 'f9ee82c2-e37b-49f0-97f4-b1aa2c62959a']",8,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:08.251,Carry,True
,,"[42.2, 34.4]",,,,,,,,,,,,2.0163,,,,,,,,,,,,,,,,868feb62-a7d6-4666-964d-5f653d737efc,982,,"[43.2, 37.6]",3754058,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Arter,3304.0,Left Center Midfield,42,AFC Bournemouth,28,"['2cd02ece-3c4f-464a-b0cb-5e59135ebc9b', 'f49c19b8-b277-4339-b6d2-05112a34c160']",14,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:14.790,Carry,
,,"[36.2, 31.0]",,,,,,,,,,,,0.825921,,,,,,,,,,,,,,,,75d08e44-2019-4b46-bd46-9693d5acb0c9,985,,"[37.0, 28.4]",3754058,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,42,AFC Bournemouth,28,"['9a3f184a-1e53-4572-a04d-d9dba2995283', 'a69e3291-ca02-4f6a-a6b7-f4ba12fd5f7e']",17,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:17.654,Carry,
,,"[31.7, 47.9]",,,,,,,,,,,,1.982262,,,,,,,,,,,,,,,,b149788a-f9d2-4fb0-84e4-6f9ddd52d032,988,,"[30.0, 40.6]",3754058,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steve Cook,3341.0,Left Center Back,42,AFC Bournemouth,28,"['6117b61f-af37-4b2c-965e-554e0946d8e7', 'aa5aae54-93be-4a6c-a9a0-3670eb5f69ce']",19,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:19.667,Carry,
,,"[33.2, 66.3]",,,,,,,,,,,,2.032886,,,,,,,,,,,,,,,,82026f8d-4d46-42f5-90fd-712e6ff79b6b,993,,"[31.3, 64.6]",3754058,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Francis,3608.0,Right Center Back,42,AFC Bournemouth,28,"['1df31d31-e98e-4e81-891d-c64b5c3a88cd', 'a0823b1c-4135-40a4-b1a2-20dab1d8bacb']",24,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:24.858,Carry,
,,"[49.2, 77.0]",,,,,,,,,,,,1.260137,,,,,,,,,,,,,,,,20f29e9c-fbd9-4874-9f13-29bc439cfa44,996,,"[48.2, 78.2]",3754058,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,42,AFC Bournemouth,28,"['46f77ded-7f0e-4603-890a-c59579a8c023', '8423a205-3514-476b-912d-1f1672774ef1', 'fede12bb-31d3-4142-bd14-abcc5e12acc0']",28,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:28.302,Carry,True
,,"[46.9, 74.2]",,,,,,,,,,,,1.796347,,,,,,,,,,,,,,,,66840b61-ed37-47d9-8f3f-e63f58cbde9f,1000,,"[49.2, 77.0]",3754058,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,42,AFC Bournemouth,28,"['7c5b78de-39ac-4327-8cc1-b1be3da178ab', '9cfc8ef5-b75f-46ef-b194-b10e23155714', 'fede12bb-31d3-4142-bd14-abcc5e12acc0']",29,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:29.562,Carry,True
,,"[40.7, 37.0]",,,,,,,,,,,,4.437937,,,,,,,,,,,,,,,,fa97df26-21c7-4aec-b814-b0d83f4b6188,1003,,"[31.1, 45.5]",3754058,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steve Cook,3341.0,Left Center Back,42,AFC Bournemouth,28,"['42b3d893-8b31-40c5-8b04-ae586cf71ee8', 'f39bbeff-a151-4392-ba34-7b202432d821']",33,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:33.144,Carry,
,,"[71.9, 11.1]",,,,,,,,,,,,2.088625,,,,,,,,,,,,,,,,fbca8de0-b304-4ca0-8170-0d62420b3346,1006,,"[65.9, 8.1]",3754058,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,42,AFC Bournemouth,28,"['26b33ab5-045e-4bd9-b085-b32c961338d8', 'beeba485-bc27-46c4-87f2-ed39b1bbe8ff']",39,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:39.413,Carry,
,,"[69.3, 26.7]",,,,,,,,,,,,2.009102,,,,,,,,,,,,,,,,9e705bc5-77ad-47f6-b5c2-fc59a81610fb,1010,,"[69.3, 27.8]",3754058,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Arter,3304.0,Left Center Midfield,42,AFC Bournemouth,28,"['017559e0-4b1c-4f0f-8f6a-3c5f070545df', '44a52b43-ef04-47d5-af06-7367a54294f6', 'ed29ba62-8426-4cd7-9844-74cd53080238', 'f63df15f-c45c-4f49-b93d-9c66beb0bccb']",42,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:42.731,Carry,True
,,"[95.1, 36.2]",,,,,,,,,,,,4.560885,,,,,,,,,,,,,,,,3e17cbf7-1757-489d-9ec9-8209014f5495,1013,,"[69.3, 26.7]",3754058,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Arter,3304.0,Left Center Midfield,42,AFC Bournemouth,28,"['44a52b43-ef04-47d5-af06-7367a54294f6', '6430f312-9669-4a44-a21b-ed4f9d9e300b', 'bf6508e4-5ac8-4c13-a51c-0cc01b344ee3', 'f63df15f-c45c-4f49-b93d-9c66beb0bccb']",44,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:44.740,Carry,True
,,"[78.5, 31.4]",,,,,,,,,,,,1.71581,,,,,,,,,,,,,,,,bfa28a7b-cda2-48c3-a171-b320577eff81,1020,,"[76.0, 29.9]",3754058,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,42,AFC Bournemouth,28,"['054b5f66-d36e-4dba-9e6c-c6500172ff5a', '6a42818d-84b1-4da8-9927-c73ded6d76f9']",54,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:54.073,Carry,
,,"[108.7, 23.3]",,,,,,,,,,,,3.380226,,,,,,,,,,,,,,,,8b16956b-5009-4ac4-ab09-cef8a61bafcf,1023,,"[93.5, 23.3]",3754058,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Junior Stanislas,3463.0,Left Midfield,42,AFC Bournemouth,28,"['26794693-25eb-4c8e-ace1-5afd11ccb5e5', 'f4a1c6ec-8865-46d9-8977-b24875874f29']",56,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:56.676,Carry,
,,"[90.1, 25.8]",,,,,,,,,,,,4.276286,,,,,,,,,,,,,,,,64e26a18-830e-4490-a1aa-7e3bb41c09d7,1028,,"[91.6, 11.1]",3754058,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,43,AFC Bournemouth,28,"['107f47f9-606f-4bf9-bcd3-ade372eed97c', '59123a8b-5b30-4f83-a7df-9694dfc140f7', 'e77ee26d-4b2f-4eb9-98cb-2a9bb28de283']",9,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:23:09.239,Carry,True
,,"[75.5, 58.1]",,,,,,,,,,,,1.63421,,,,,,,,,,,,,,,,2a649a79-a4bd-4772-acca-e23b9bb79110,1034,,"[68.9, 48.9]",3754058,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simon Francis,3608.0,Right Center Back,43,AFC Bournemouth,28,"['330cb944-9a18-40b6-a6d2-b431a647ba39', 'c5a2eeae-7aff-46d6-9bc8-808a3874bc4c']",16,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:23:16.651,Carry,
,,"[93.3, 76.5]",,,,,,,,,,,,4.62447,,,,,,,,,,,,,,,,f5699078-fea9-42da-8b79-828c823f3fc5,1037,,"[93.7, 77.2]",3754058,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adam Smith,6409.0,Right Back,43,AFC Bournemouth,28,"['5809a3f4-e756-42e7-8497-2e16215764ab', '863a30bd-85aa-42a9-a895-e3bba207a2df']",19,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:23:19.885,Carry,
,,"[79.8, 75.5]",,,,,,,,,,,,1.944123,,,,,,,,,,,,,,,,2c6bfa5c-c836-4379-9d5c-f41848a66e1c,1040,,"[75.3, 75.2]",3754058,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simon Francis,3608.0,Right Center Back,43,AFC Bournemouth,28,"['8781be26-cbc7-40b1-9f1a-ef5d36556998', '90f51dfc-afd8-4331-ab86-b1c13e33e712']",25,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:23:25.981,Carry,
,,"[76.2, 67.3]",,,,,,,,,,,,1.598108,,,,,,,,,,,,,,,,74b2298e-f2ac-41e9-855b-afee1b18a180,1043,,"[74.7, 70.1]",3754058,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrew Surman,3344.0,Center Defensive Midfield,43,AFC Bournemouth,28,"['921ed326-77a2-4a1e-b18a-b07b43b65a9b', 'dde69861-9a0b-4075-afc8-007a0308dd46']",28,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:23:28.903,Carry,
,,"[79.8, 66.7]",,,,,,,,,,,,2.133714,,,,,,,,,,,,,,,,574f644c-0c67-460f-acfd-a3b06646cd9a,1048,,"[84.7, 63.5]",3754058,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dan Gosling,3343.0,Right Center Midfield,43,AFC Bournemouth,28,"['48d6f430-24c0-4146-8dd4-14415465e884', 'ab5d53bb-0a98-433d-9129-a43efafda27f']",32,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:23:32.395,Carry,
,,"[94.6, 77.8]",,,,,,,,,,,,2.353515,,,,,,,,,,,,,,,,676a65b7-f319-4458-b392-f41decc4b3cf,1051,,"[91.4, 78.5]",3754058,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adam Smith,6409.0,Right Back,43,AFC Bournemouth,28,"['587d06df-8ff8-4052-9cb6-e95b91d96b33', 'e7c49aaf-c165-44dc-8bd2-1eb1bd27be24']",35,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:23:35.564,Carry,
,,"[15.5, 44.9]",,,,,,,,,,,,4.775382,,,,,,,,,,,,,,,,089eb30c-b04a-4a6d-940d-aa19393d8d25,1059,,"[3.3, 35.7]",3754058,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kasper Schmeichel,3815.0,Goalkeeper,44,Leicester City,22,"['466f489a-e997-48af-85ce-8293b3fb80ba', '562cc384-b08d-4320-84cf-bd3bdfad84a6']",41,,,,,,,,,,,,,,,,,Leicester City,22,00:23:41.207,Carry,
,,"[64.0, 57.3]",,,,,,,,,,,,3.225513,,,,,,,,,,,,,,,,0878c35b-139b-469d-91e8-225e149aa144,1062,,"[44.1, 56.0]",3754058,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Riyad Mahrez,3814.0,Right Midfield,44,Leicester City,22,"['11679e4e-5c4e-4306-a957-8c1dc3a0b12d', 'a108b8b9-ec93-4855-be57-d17c76add59b']",48,,,,,,,,,,,,,,,,,Leicester City,22,00:23:48.323,Carry,
,,"[82.4, 51.3]",,,,,,,,,,,,4.043771,,,,,,,,,,,,,,,,859cb9a1-76f3-4820-acdc-1b32847ef930,1066,,"[90.1, 52.6]",3754058,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jamie Vardy,10960.0,Left Center Forward,44,Leicester City,22,"['4a6d538a-3800-49f9-ae5d-2116fa5030ff', 'cf14dee5-ad23-4bd4-9d05-fcf9232a7315', 'd2b9600a-4286-49ae-88c9-60dcc86aead3']",53,,,,,,,,,,,,,,,,,Leicester City,22,00:23:53.217,Carry,True
,,"[78.1, 24.7]",,,,,,,,,,,,1.718951,,,,,,,,,,,,,,,,c076c38e-649b-4c05-8b6f-406543fa9273,1069,,"[72.1, 32.4]",3754058,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,N''Golo Kanté,3961.0,Left Defensive Midfield,44,Leicester City,22,"['5abc37f9-f308-4829-a06d-432dd968d151', 'd030c4fc-1cc0-4c98-bc57-077611966078']",59,,,,,,,,,,,,,,,,,Leicester City,22,00:23:59.407,Carry,
,,"[82.2, 4.6]",,,,,,,,,,,,1.285848,,,,,,,,,,,,,,,,b5de8da2-b9d4-47d7-9c1b-05fa0e6f9d35,1072,,"[84.3, 4.0]",3754058,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Christian Fuchs,3812.0,Left Back,44,Leicester City,22,"['26e36140-e491-4a8a-80ae-e1ae057ff3ed', '7aec4b4a-57c0-43f3-97d5-d5a11cdf5a2b']",2,,,,,,,,,,,,,,,,,Leicester City,22,00:24:02.695,Carry,
,,"[78.3, 12.6]",,,,,,,,,,,,0.818309,,,,,,,,,,,,,,,,c494d316-c2d4-424c-a492-7acb454986f7,1075,,"[77.5, 9.8]",3754058,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,N''Golo Kanté,3961.0,Left Defensive Midfield,44,Leicester City,22,"['7bcad5fe-b14d-4926-932c-2be2cd21b8f2', '86fd34d2-9504-497c-831f-74302abf072f']",4,,,,,,,,,,,,,,,,,Leicester City,22,00:24:04.884,Carry,
,,"[85.0, 22.8]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,2a87889f-7d06-4536-9fdf-3140233d5557,1079,,"[85.2, 22.4]",3754058,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Danny Drinkwater,3662.0,Right Center Midfield,44,Leicester City,22,"['10a1a1d2-b8f6-41c9-8b3e-1fa63809f2ad', '425aec61-46b1-4b38-8823-1c2e64aa66b6', 'fb5bbfc1-b0f4-4d06-9dc0-53e59208aba2']",6,,,,,,,,,,,,,,,,,Leicester City,22,00:24:06.775,Carry,True
,,"[55.5, 27.1]",,,,,,,,,,,,1.517423,,,,,,,,,,,,,,,,62224e34-d172-49a5-bcce-5a4ea4b80651,1082,,"[59.1, 25.4]",3754058,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Robert Huth,40123.0,Left Center Back,44,Leicester City,22,"['bbb31d2a-4378-4af8-8615-10fde6b9f627', 'eb8cde9f-0401-4aa3-9242-a0c489dbe9c9']",8,,,,,,,,,,,,,,,,,Leicester City,22,00:24:08.280,Carry,
,,"[62.5, 49.6]",,,,,,,,,,,,1.8192511,,,,,,,,,,,,,,,,72650abd-9393-4b5f-9a44-fabadcb15825,1085,,"[56.7, 47.6]",3754058,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Wes Morgan,3813.0,Right Center Back,44,Leicester City,22,"['079db077-9509-4524-ac1a-4a2d2315dd8b', 'b512f962-c820-457a-909f-c31b3fe782fd', 'c38cf7b7-53c4-4dd4-9230-63664258d7bd']",11,,,,,,,,,,,,,,,,,Leicester City,22,00:24:11.385,Carry,True
,,"[79.0, 51.7]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,20d67a26-347b-4841-8fb3-ed7923c936e4,1089,,"[79.0, 51.7]",3754058,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Riyad Mahrez,3814.0,Right Midfield,44,Leicester City,22,"['104e7b66-3595-46a1-863f-36a2430eb562', '2bc8a964-d780-4060-aecd-17bf6ba9c9f5']",13,,,,,,,,,,,,,,,,,Leicester City,22,00:24:13.882,Carry,
,,"[55.2, 34.6]",,,,,,,,,,,,1.716727,,,,,,,,,,,,,,,,d72d1858-cceb-4dc7-ba97-6f3882dfe48f,1092,,"[52.7, 37.4]",3754058,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Robert Huth,40123.0,Left Center Back,44,Leicester City,22,"['3a086f41-f4bb-4426-bc3f-08156a0ac309', '3ae2b55b-0ae3-411b-9b7d-7889901e1ddd']",15,,,,,,,,,,,,,,,,,Leicester City,22,00:24:15.515,Carry,
,,"[58.5, 30.3]",,,,,,,,,,,,0.732709,,,,,,,,,,,,,,,,19b78521-6230-4c8b-a0a9-81092ef2ba99,1095,,"[58.5, 29.9]",3754058,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Danny Drinkwater,3662.0,Right Center Midfield,44,Leicester City,22,"['652fbe43-e6f8-4e39-a3e5-b264417a8979', 'c9870d06-6331-420a-8e37-7634ecbfbe0a']",18,,,,,,,,,,,,,,,,,Leicester City,22,00:24:18.260,Carry,
,,"[65.3, 34.4]",,,,,,,,,,,,0.143575,,,,,,,,,,,,,,,,8db0d4e6-7f77-4df7-8d49-7e8290b77b62,1098,,"[65.3, 34.4]",3754058,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Riyad Mahrez,3814.0,Right Midfield,44,Leicester City,22,"['575a15ce-19bf-405a-a90b-54af5bc7b6c2', '72420f52-2942-4f18-bc2f-feffd210bf66']",19,,,,,,,,,,,,,,,,,Leicester City,22,00:24:19.617,Carry,
,,"[61.4, 31.4]",,,,,,,,,,,,3.476609,,,,,,,,,,,,,,,,9473d0f0-6fc6-4dbe-94eb-d7d05bcc0477,1101,,"[57.0, 32.9]",3754058,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Danny Drinkwater,3662.0,Right Center Midfield,44,Leicester City,22,"['a06d793e-5afd-4c78-9f04-e84dcfb30905', 'a1d665b2-7617-4929-a21b-4a02d8fc7021', 'f48dcefd-e9c3-4a0e-9208-1d660bfa36ec']",20,,,,,,,,,,,,,,,,,Leicester City,22,00:24:20.364,Carry,True
,,"[72.4, 25.8]",,,,,,,,,,,,0.244048,,,,,,,,,,,,,,,,b189ebe5-2d86-44b3-adfd-0db844de94e6,1107,,"[71.1, 26.7]",3754058,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,N''Golo Kanté,3961.0,Left Defensive Midfield,44,Leicester City,22,"['318a1d75-7351-432d-b2b5-eda441098a68', '49a9db7c-ed99-4d0c-8f32-bf2593d117a8']",27,,,,,,,,,,,,,,,,,Leicester City,22,00:24:27.252,Carry,
,,"[81.8, 22.6]",,,,,,,,,,,,0.222552,,,,,,,,,,,,,,,,2b2c978f-e2b6-45da-ba8f-993f1e15de28,1110,,"[79.8, 23.0]",3754058,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Marc Albrighton,3307.0,Left Midfield,44,Leicester City,22,"['231a6a4a-9d0d-45a4-9cad-6ee19d7dbe95', '506a5137-af8f-4ce1-9b3e-291e091ccc00']",28,,,,,,,,,,,,,,,,,Leicester City,22,00:24:28.701,Carry,
,,"[55.2, 72.0]",,,,,,,,,,,,3.749738,,,,,,,,,,,,,,,,55185b96-d5aa-425f-b127-86ec230a9b81,1114,,"[32.1, 64.1]",3754058,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adam Smith,6409.0,Right Back,45,AFC Bournemouth,28,"['2486ea6b-4070-4a96-b71d-e562fdbed87b', '5ef6296c-2695-49e3-93ca-44db543898d4']",30,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:24:30.394,Carry,
,,"[67.4, 77.4]",,,,,,,,,,,,2.363366,,,,,,,,,,,,,,,,4226067e-9a62-43bd-a7a0-809704cc9cc8,1117,,"[72.1, 76.3]",3754058,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joshua King,3346.0,Center Forward,45,AFC Bournemouth,28,"['29e3d090-9d51-4d01-b190-7c39b4ce5259', '3b162ed5-96c2-4e2c-95a8-7978f92c9cb0', '5f91d264-1b63-4c64-b560-b53e852993b7']",35,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:24:35.172,Carry,True
